year,cid,eci,gini,xgini,gdppc
2001.0,pan,0.1004069,45.34148,43.460249471539356,4040.0
2001.0,per,-0.389792085,54.25088,47.69209616656423,2460.0
2001.0,phl,-0.099725947,47.11562,42.493870364762365,1070.0
2001.0,png,-1.594440579,,47.66808754342541,818.0
2001.0,pol,1.029081225,,41.034501075718254,6910.0
2001.0,prk,0.778782904,,43.323092141590855,
2001.0,prt,0.643542469,38.62536,41.93410777286051,18200.0
2001.0,pry,-0.644734204,44.45612,45.25770423259018,1440.0
2001.0,qat,,52.98524000000001,47.69632153964038,
2001.0,rus,0.669258475,41.8494,45.19075420067684,4090.0
2001.0,sau,-0.07733962700000001,,47.542821192999035,12400.0
2001.0,sdn,-1.796072125,47.93296,48.26062085505668,586.0
2001.0,sen,-1.259969711,48.68578,46.6830400713313,717.0
2001.0,sgp,1.467656136,37.76654,41.182374692544656,23400.0
2001.0,slv,-0.009786674,,44.994759633685035,2590.0
2001.0,srb,,,,
2001.0,svk,1.37215507,36.87131,40.621725631572794,9290.0
2001.0,svn,1.498187304,32.87357,39.697695871805465,15500.0
2001.0,swe,2.086006641,,38.796773329178656,36900.0
2001.0,syr,-1.017949939,48.0821,47.628287410254316,1430.0
2001.0,tgo,-0.55275774,,46.244212834849606,394.0
2001.0,tha,0.443808973,,42.44780302077939,2230.0
2001.0,tkm,-1.089041352,,45.589813105624806,1450.0
2001.0,tto,0.107021943,52.35519,44.83628201229824,8960.0
2001.0,tun,-0.214630738,52.7585,45.742834157047504,2810.0
2001.0,tur,0.210329726,,44.17920705847197,5690.0
2001.0,tza,-1.288256645,,48.04835016586559,315.0
2001.0,ukr,0.62485683,41.50385,42.581102395359856,1340.0
2001.0,ury,0.239392653,46.62463,43.70787026798812,4970.0
2001.0,usa,1.832377315,38.45407,39.75418327045518,40900.0
2001.0,uzb,-0.688910723,,47.32515256046736,459.0
2001.0,ven,0.227960512,,46.66806110144951,5330.0
2001.0,vnm,-0.552337646,,45.30872238700793,558.0
2001.0,wld,,,,
2001.0,yem,-1.6010640859999998,47.11604000000001,48.008758101757294,785.0
2001.0,zaf,0.170880035,46.76515,44.14689607143435,4680.0
2001.0,zmb,-0.901711345,,46.61545656648709,574.0
2001.0,zwe,,,47.060863502706326,
2002.0,ago,-1.790110469,,48.26618656665165,1370.0
2002.0,alb,-0.114326358,43.95895,44.308052914351435,2170.0
2002.0,are,-0.105847634,,46.710088727625845,44800.0
2002.0,arg,0.016624765,49.23096,45.34036888150841,3760.0
2002.0,aus,-0.085883856,,43.95611175409866,31800.0
2002.0,aut,1.860226393,35.62329000000001,39.220003138347614,35600.0
2002.0,aze,-0.5461712479999999,55.80945,47.35757509308257,1050.0
2002.0,bel,1.526720047,,40.813561616213924,34500.0
2002.0,bgd,-1.124025226,,45.8288068237684,371.0
2002.0,bgr,0.494657874,40.59389,43.337987532557484,3070.0
2002.0,bhr,,,44.041384562773715,
2002.0,bih,0.352580667,,43.439821963813664,2420.0
2002.0,blr,0.726958454,,42.51367128282651,2350.0
2002.0,bol,-0.965600371,,46.80742765845546,966.0
2002.0,bra,0.463404328,48.99519,43.7670910429383,4460.0
2002.0,bwa,-0.316768408,40.66081,46.72915161683922,4890.0
2002.0,can,1.016154408,38.402,40.43576329210109,33400.0
2002.0,che,2.126085997,,39.305009500224784,50200.0
2002.0,chl,-0.033960983,48.91033,45.7378437696285,6760.0
2002.0,chn,0.524168134,,41.79694013112074,1310.0
2002.0,civ,-1.4319603440000002,,48.8772520189923,967.0
2002.0,cmr,-1.472862959,55.00613000000001,48.101715747999116,896.0
2002.0,cog,-1.762112021,,48.013196472389154,1650.0
2002.0,col,0.163765699,47.05872,45.45423440483266,3100.0
2002.0,cri,0.07300487900000001,42.77445,43.668332532689476,4150.0
2002.0,cub,-0.64920038,,45.51426279566617,3120.0
2002.0,cyp,,37.4683,42.217603527597106,
2002.0,cze,1.6667119259999998,30.14486,39.33438015943031,11000.0
2002.0,deu,2.275979996,,38.730670463692434,33000.0
2002.0,dnk,1.505398154,32.4828,39.69395859875501,45600.0
2002.0,dom,-0.437827975,,44.49066424253432,3440.0
2002.0,dza,-0.914506555,,47.391226329699776,2680.0
2002.0,ecu,-0.8921988609999999,43.70678,46.952808327384396,2720.0
2002.0,egy,-0.35410589,51.97009,45.55743741919815,1170.0
2002.0,esp,1.201780915,38.58206,40.58873536500083,24800.0
2002.0,est,0.6151550410000001,35.24921,42.09488387853536,8200.0
2002.0,eth,-1.406619906,47.46642,47.828612724041136,140.0
2002.0,fin,1.877816916,33.0428,38.677899230712406,34400.0
2002.0,fra,1.6418098209999998,36.90279,39.51387232600105,32800.0
2002.0,gab,-1.73054564,,47.94210324011241,6300.0
2002.0,gbr,1.96707499,36.63003,40.226274391784656,35300.0
2002.0,geo,0.136626408,50.02695,44.64002740510437,1140.0
2002.0,gha,-1.570010304,,48.693843521136294,461.0
2002.0,gin,-1.876273513,,47.738493593905076,304.0
2002.0,grc,0.236019313,,43.67088694017225,19300.0
2002.0,gtm,-0.4175010320000001,,45.43264191493661,2120.0
2002.0,hnd,-0.653272152,,45.685019627017844,1260.0
2002.0,hrv,0.713723302,41.37721,42.75173595892079,8820.0
2002.0,hun,1.159145236,39.50792,40.38913233155833,9600.0
2002.0,idn,-0.015515337,46.48476,44.28355525393025,1140.0
2002.0,irl,1.6364567280000002,34.7149,38.21806931656625,44900.0
2002.0,irn,-0.8782137040000001,45.47425,48.01855428266742,2410.0
2002.0,isr,1.16786325,43.79556,43.239424072263176,18300.0
2002.0,ita,1.492051125,36.21988,40.279786600073926,30500.0
2002.0,jam,-0.586678267,50.04894,46.80061334525258,
2002.0,jor,0.029501794,48.19729,45.51455016949267,2040.0
2002.0,jpn,2.537557364,42.85516,39.67542418322083,34000.0
2002.0,kaz,-0.131083742,47.53397,46.39866495844793,2930.0
2002.0,ken,-0.8231937890000001,,45.76138837148015,496.0
2002.0,khm,-1.320396543,,45.56573910510764,365.0
2002.0,kor,1.459393501,38.07266,40.92244575329407,15900.0
2002.0,kwt,-0.112361126,,46.72770787812028,27600.0
2002.0,lao,-1.140749216,,46.25196494737604,408.0
2002.0,lbn,0.142350361,,44.25506968629868,5550.0
2002.0,lby,-0.581537604,,47.638800645408246,6350.0
2002.0,lka,-0.590514958,,45.481512974224025,1090.0
2002.0,ltu,0.30669263,40.63509000000001,42.96937941563467,5870.0
2002.0,lva,0.436313719,35.45708,42.15251955368082,5320.0
2002.0,mar,-0.762197256,51.20204,46.13441534650143,1750.0
2002.0,mda,-0.011237339,37.40868,43.13430460586378,670.0
2002.0,mdg,-1.29644978,44.22888,45.94783611847961,249.0
2002.0,mex,1.126165152,,41.45363169428789,7480.0
2002.0,mkd,0.02535031,,44.03307787525479,2570.0
2002.0,mmr,-1.488102913,,46.30674129607842,
2002.0,mng,-0.909821451,,47.02192636214215,813.0
2002.0,moz,-1.602766752,,47.158844636488006,272.0
2002.0,mrt,-1.074988127,,45.297723551913,622.0
2002.0,mus,-0.7326320409999999,36.35968,46.14052147557779,4680.0
2002.0,mys,0.815047085,39.97282,41.91193437938895,4940.0
2002.0,nam,-0.649535775,,45.469832434583985,3090.0
2002.0,nga,-2.330326319,,48.303546269943276,569.0
2002.0,nic,-0.7850742340000001,,45.798378824597734,1070.0
2002.0,nld,1.30466187,36.75239000000001,40.84171567825676,37800.0
2002.0,nor,0.802238107,35.5445,46.03214799647446,62200.0
2002.0,nzl,0.329989672,37.74815,41.85394228216878,26000.0
2002.0,omn,-0.6148359179999999,53.86232,48.228181815446746,12400.0
2002.0,pak,-0.838124633,,47.13433794180605,604.0
2002.0,pan,0.096045487,,43.13748820554938,4050.0
2002.0,per,-0.435205936,54.61378000000001,47.76197387208241,2550.0
2002.0,phl,-0.020476937,,42.29242266097452,1080.0
2002.0,png,-1.784500599,,47.35935572082811,797.0
2002.0,pol,1.077835083,42.65194,40.87643397901693,7010.0
2002.0,prk,0.757023215,,44.07585073601295,
2002.0,prt,0.6219574210000001,38.64825,41.710866755204,18200.0
2002.0,pry,-0.8167904020000001,44.79604000000001,45.167966301560526,1410.0
2002.0,qat,,52.73818000000001,47.636627022941845,
2002.0,rus,0.760023415,40.54754000000001,45.17725409236488,4300.0
2002.0,sau,0.126066804,,47.49597780559722,11900.0
2002.0,sdn,-1.762693644,,48.15158688999416,606.0
2002.0,sen,-1.097917795,50.49878,46.923425700985526,702.0
2002.0,sgp,1.648276806,37.80055,41.21368593752827,24100.0
2002.0,slv,-0.13736169,,44.89084444217677,2640.0
2002.0,srb,,,,
2002.0,svk,1.420209527,37.43528,40.74959459994943,9710.0
2002.0,svn,1.480779529,33.1153,39.6126932084976,16000.0
2002.0,swe,2.144242525,,38.762058519667924,37700.0
2002.0,syr,-1.1838696000000002,48.3642,47.67201933081039,1490.0
2002.0,tgo,-0.666213155,,47.06163460282654,381.0
2002.0,tha,0.463792175,39.90802,42.36183022907631,2320.0
2002.0,tkm,-1.055514812,,45.48224432663354,1440.0
2002.0,tto,0.17773827899999994,51.80795,44.97248461589521,9640.0
2002.0,tun,-0.244741425,53.99651,45.62553492895145,2830.0
2002.0,tur,0.33045876,49.34575,44.12518361403585,5950.0
2002.0,tza,-1.481884956,,48.05342005196498,329.0
2002.0,ukr,0.624142587,41.04259,42.4842066619819,1420.0
2002.0,ury,0.022449585,47.36784,43.80253637950842,4590.0
2002.0,usa,1.793058038,,39.79912087216568,41300.0
2002.0,uzb,-0.506051302,,47.492691135459324,471.0
2002.0,ven,0.05960435,,46.89058173949304,4770.0
2002.0,vnm,-0.659617186,,45.25741803207889,586.0
2002.0,wld,,,,
2002.0,yem,-1.4672216180000002,,47.99799280352865,793.0
2002.0,zaf,0.21746695,46.61166,43.8342140875616,4790.0
2002.0,zmb,-0.950921178,,46.63457090181544,579.0
2002.0,zwe,,,46.98628073822532,
2003.0,ago,-2.093690872,,48.3326773770364,1400.0
2003.0,alb,-0.191475332,49.74849,44.31661705750169,2310.0
2003.0,are,-0.047062483,,46.6930473258989,46700.0
2003.0,arg,0.014141365,,45.52498330328335,4050.0
2003.0,aus,0.023474254,,44.04270958565301,32400.0
2003.0,aut,1.810541272,35.75273,39.157922038667955,35700.0
2003.0,aze,-0.590375721,55.99591,47.28377950457673,1150.0
2003.0,bel,1.361540437,39.22383,40.87046115917791,34600.0
2003.0,bgd,-1.03145051,,45.82484849029512,385.0
2003.0,bgr,0.441968203,40.32938,43.43786892469286,3250.0
2003.0,bhr,,,44.36774212343069,
2003.0,bih,0.378970891,,43.500843983147156,2520.0
2003.0,blr,0.692417979,,42.66408841654403,2530.0
2003.0,bol,-0.837286353,,46.791604896512936,974.0
2003.0,bra,0.4946204420000001,48.73026,43.74409733157816,4450.0
2003.0,bwa,-0.640557468,52.43753,46.83653111386721,5050.0
2003.0,can,0.997065365,38.40242,40.777210758294785,33700.0
2003.0,che,1.958545208,,39.15181149304538,49800.0
2003.0,chl,-0.126750544,48.88744000000001,45.83572419087322,6950.0
2003.0,chn,0.566637218,41.76685,41.65206555007504,1430.0
2003.0,civ,-1.312670827,,49.47302555207494,939.0
2003.0,cmr,-1.887789726,,48.36068653979496,908.0
2003.0,cog,-1.752113938,,47.90304405866664,1620.0
2003.0,col,0.103373088,47.2569,45.37854125819727,3170.0
2003.0,cri,-0.018229615,42.94856,43.49501231991837,4340.0
2003.0,cub,-0.598785818,,44.735493461249284,3220.0
2003.0,cyp,,38.64748,42.53990101209008,
2003.0,cze,1.630720973,30.58295,39.28058308040656,11400.0
2003.0,deu,2.1667974,,38.70948842718547,32900.0
2003.0,dnk,1.4686282869999998,33.04868,39.06498537213192,45600.0
2003.0,dom,-0.341009945,,44.30065725233133,3380.0
2003.0,dza,-1.050857544,,47.50897328870765,2830.0
2003.0,ecu,-0.91978848,43.26872,47.061120386436,2740.0
2003.0,egy,-0.206221446,,45.45249994899638,1190.0
2003.0,esp,1.110106349,38.57744,40.652064781895625,25200.0
2003.0,est,0.661558926,35.00821,41.59924609124208,8870.0
2003.0,eth,-1.214959979,47.59417,47.43024018256877,133.0
2003.0,fin,1.887485385,33.67821,38.856279475234494,35000.0
2003.0,fra,1.602774858,36.99648,39.52061763321005,32900.0
2003.0,gab,-1.56706953,,47.98913923818123,6310.0
2003.0,gbr,1.865188479,36.97151,40.384287007752135,36600.0
2003.0,geo,0.104075491,49.58558,44.30537209080653,1280.0
2003.0,gha,-1.525899529,,48.96180299851473,473.0
2003.0,gin,-1.98039937,,47.73072085574722,303.0
2003.0,grc,0.335690528,44.01258,43.54465173318096,20400.0
2003.0,gtm,-0.25098928800000003,,45.41754479409622,2120.0
2003.0,hnd,-0.679443538,,45.64381771988404,1300.0
2003.0,hrv,0.7494415040000001,41.1944,42.55046172723206,9300.0
2003.0,hun,1.287403464,39.79177,40.07412166094172,10000.0
2003.0,idn,-0.002555382,49.50384,44.40019258790533,1180.0
2003.0,irl,1.371458054,34.30754,38.28456066408997,45900.0
2003.0,irn,-0.918804944,45.95983,48.101760865120745,2550.0
2003.0,isr,1.1516380309999998,43.79384,43.22622757107397,18200.0
2003.0,ita,1.4594219919999998,36.30233,40.229263679924955,30200.0
2003.0,jam,-0.574669063,48.01308,46.881666899719,
2003.0,jor,0.05264619,49.57293,45.48979324344858,2080.0
2003.0,jpn,2.425240517,43.07828,39.689930238170476,34500.0
2003.0,kaz,-0.102832973,46.74163,46.152374446451475,3190.0
2003.0,ken,-0.637399614,,45.6640594107224,496.0
2003.0,khm,-1.089401722,,45.59900571675092,389.0
2003.0,kor,1.392954588,38.75143,40.81491221698279,16200.0
2003.0,kwt,-0.29878571600000003,,46.76000817503109,31300.0
2003.0,lao,-1.147332907,,46.47509162852891,427.0
2003.0,lbn,0.06635754599999999,,44.49356292973972,5460.0
2003.0,lby,-0.626534581,,47.73708652054554,7070.0
2003.0,lka,-0.553336024,,45.44662495138825,1140.0
2003.0,ltu,0.33231350800000004,40.60194,43.0006854609376,6490.0
2003.0,lva,0.493234128,35.16308,42.04500580059366,5740.0
2003.0,mar,-0.626948237,51.60806,45.94476261237686,1840.0
2003.0,mda,0.067059934,40.54841,43.10414768455296,716.0
2003.0,mdg,-1.321228266,44.63177,45.855117096369256,265.0
2003.0,mex,1.118321776,,41.68656444953536,7490.0
2003.0,mkd,-0.156033993,45.16846,44.08598332302787,2630.0
2003.0,mmr,-1.345733166,,46.27522075250047,
2003.0,mng,-0.8658322690000001,48.67089,47.01149301824889,862.0
2003.0,moz,-1.348207593,,47.47075372470199,280.0
2003.0,mrt,-0.926944673,,45.473872344877215,639.0
2003.0,mus,-0.6019294860000001,37.97351,46.03675921464266,4800.0
2003.0,mys,0.8809639220000001,40.07487,41.95683067908581,5130.0
2003.0,nam,-0.621213555,,45.410455182278355,3180.0
2003.0,nga,-2.437620163,,48.44520309337107,612.0
2003.0,nic,-0.6899706720000001,,45.76385358014976,1080.0
2003.0,nld,1.19592762,37.5599,40.89978050353563,37700.0
2003.0,nor,0.822255552,35.99561,46.153655514862244,62500.0
2003.0,nzl,0.304788649,37.09059,41.822348119897796,26500.0
2003.0,omn,-0.634862244,54.0042,48.23126649840382,12000.0
2003.0,pak,-0.769242883,,47.077566937794856,621.0
2003.0,pan,0.156550467,,43.44046741018741,4140.0
2003.0,per,-0.559498131,54.8343,47.216966826245404,2610.0
2003.0,phl,0.06712529099999999,47.2737,42.33599646267358,1120.0
2003.0,png,-1.948200583,,47.32529747118953,794.0
2003.0,pol,0.992829621,39.99604,40.764913215586844,7290.0
2003.0,prk,0.694057822,,44.0981951721083,
2003.0,prt,0.6174952979999999,38.97442,41.6587262714785,18000.0
2003.0,pry,-0.8165550229999999,,45.45413738916934,1450.0
2003.0,qat,,55.87317,47.60853200315295,
2003.0,rus,0.801243722,41.16227,45.304783653903065,4630.0
2003.0,sau,0.359273285,,47.54623776131334,12300.0
2003.0,sdn,-1.703149438,,48.170109811736616,635.0
2003.0,sen,-1.097926736,,46.39787377201761,730.0
2003.0,sgp,1.624554038,37.78302,41.17382041916121,25600.0
2003.0,slv,-0.034525365,,44.76395006534341,2690.0
2003.0,srb,,,,
2003.0,svk,1.366178036,37.56403,40.10538807212917,10200.0
2003.0,svn,1.5997753140000002,33.84903,39.44044342750229,16500.0
2003.0,swe,2.069582701,,38.71252422066379,38500.0
2003.0,syr,-0.8145785329999999,48.27686,47.49002008775689,1470.0
2003.0,tgo,-0.997810066,,45.34682518949917,389.0
2003.0,tha,0.518382728,,42.29830962137093,2460.0
2003.0,tkm,-0.946569085,,45.444306107565076,1470.0
2003.0,tto,0.048364054,,45.65719895878173,11000.0
2003.0,tun,-0.170113519,,45.508602300441815,2970.0
2003.0,tur,0.251121938,49.25727,43.94156932433031,6180.0
2003.0,tza,-1.31105566,51.98272,47.87206278534976,342.0
2003.0,ukr,0.7640303970000001,41.51097,42.31134190133977,1560.0
2003.0,ury,0.041844543,46.72977,44.07131938234331,4630.0
2003.0,usa,1.671210885,,39.834078012853276,42100.0
2003.0,uzb,-0.364582539,,47.39803105082325,486.0
2003.0,ven,-0.000912452,,47.211480639557294,4320.0
2003.0,vnm,-0.554520369,,45.20699554557943,619.0
2003.0,wld,,,,
2003.0,yem,-1.628998756,48.42137,47.97371663503122,800.0
2003.0,zaf,0.277014613,48.1352,43.58477815283407,4870.0
2003.0,zmb,-1.274265647,,46.697935503302276,593.0
2003.0,zwe,,,46.21642768531103,
2004.0,ago,-1.125485539,,48.36369709120314,1490.0
2004.0,alb,-0.170338765,48.06535,44.64164784734918,2470.0
2004.0,are,0.187491357,,46.41197143177089,47100.0
2004.0,arg,0.072714679,,45.41223776819589,4380.0
2004.0,aus,-0.10149461,,44.01127906658129,33400.0
2004.0,aut,1.780277729,35.49669,39.16974415285758,36400.0
2004.0,aze,-0.543712556,54.10409,47.034102863675066,1260.0
2004.0,bel,1.408316612,39.34743,40.85385533193109,35600.0
2004.0,bgd,-1.108800769,,45.86966728959401,403.0
2004.0,bgr,0.405450493,40.31092,43.44498008658074,3490.0
2004.0,bhr,,,44.095066916121816,
2004.0,bih,0.572446525,,43.3186378807125,2680.0
2004.0,blr,1.14707303,,41.756244281685866,2840.0
2004.0,bol,-0.8042998309999999,,47.0202057105234,995.0
2004.0,bra,0.487925768,48.71704,43.72992197441383,4650.0
2004.0,bwa,-1.052508593,45.78672,46.93584098651267,5120.0
2004.0,can,0.959219754,38.90215,41.462259004394696,34400.0
2004.0,che,1.918883801,,39.19394764479549,50700.0
2004.0,chl,-0.14708823,49.86966,46.18410327724288,7290.0
2004.0,chn,0.63414377,40.53138,41.51510112296912,1560.0
2004.0,civ,-1.345814347,,48.89634946170278,943.0
2004.0,cmr,-1.814815164,,48.14331700899314,917.0
2004.0,cog,-1.6702374219999998,,47.99987239572744,1640.0
2004.0,col,0.230615065,46.63808,45.123333476208046,3290.0
2004.0,cri,-0.074071161,,43.45565270431192,4440.0
2004.0,cub,-0.615998626,,44.90314529448707,3400.0
2004.0,cyp,0.491195828,38.56997,42.11641189035598,22100.0
2004.0,cze,1.601597309,29.87511,39.403291952435595,11900.0
2004.0,deu,2.130826473,,38.72460331023224,33300.0
2004.0,dnk,1.467837214,31.73924,38.98830338647002,46500.0
2004.0,dom,-0.127175927,,44.15152810751822,3380.0
2004.0,dza,-0.7218316790000001,,47.71198651008147,2910.0
2004.0,ecu,-0.968021214,47.89258,47.35774142243417,2910.0
2004.0,egy,-0.198205501,52.35677,45.27956075407215,1220.0
2004.0,esp,1.176015735,38.56414,40.511993938373415,25600.0
2004.0,est,0.790916383,34.77134,41.844097434454,9470.0
2004.0,eth,-1.4355129,45.94987,47.698684319813175,147.0
2004.0,fin,1.817143202,34.36939,38.972883931847136,36400.0
2004.0,fra,1.597824454,36.29043,39.50827988152565,33500.0
2004.0,gab,-1.342441559,,47.73065125774703,6240.0
2004.0,gbr,1.744804621,37.19445,39.694192658540004,37600.0
2004.0,geo,-0.270001322,49.12689,45.42059528592847,1350.0
2004.0,gha,-1.3485018009999998,,49.08465520717035,486.0
2004.0,gin,-1.52682662,,47.686634984394075,304.0
2004.0,grc,0.362851769,44.01098,43.28527705075746,21200.0
2004.0,gtm,-0.205261275,,45.37152650976464,2130.0
2004.0,hnd,-0.581205964,,45.706043761421654,1350.0
2004.0,hrv,0.788867056,41.14775,42.499739315063216,9680.0
2004.0,hun,1.326356053,40.30021,39.72035129504315,10500.0
2004.0,idn,-0.008476702,47.90582,44.391008785130055,1220.0
2004.0,irl,1.468231916,34.70706,38.27310851201021,47000.0
2004.0,irn,-0.725893855,46.1549,47.939487816175784,2650.0
2004.0,isr,1.124073982,44.81834,43.23627959729833,18700.0
2004.0,ita,1.400659204,36.11579,40.12473633286593,30400.0
2004.0,jam,-0.411165684,48.75717,46.974788068078794,
2004.0,jor,0.128153101,49.14469,45.33064913263536,2200.0
2004.0,jpn,2.400454283,43.15531,39.66754552295889,35300.0
2004.0,kaz,-0.193431079,45.57135,46.551759606226256,3470.0
2004.0,ken,-0.700445414,,45.61385641625343,508.0
2004.0,khm,-1.164528489,,45.590518368175964,423.0
2004.0,kor,1.499285817,39.18665,40.74004756396871,16900.0
2004.0,kwt,0.264868736,,46.723325891473685,33300.0
2004.0,lao,-1.002189636,,46.15489351079315,448.0
2004.0,lbn,0.080123745,,44.235133923810466,5620.0
2004.0,lby,-0.8049044609999999,,47.8226491033373,7270.0
2004.0,lka,-0.499397397,,45.50622093041878,1180.0
2004.0,ltu,0.41421482,39.58826,42.99014447218276,7010.0
2004.0,lva,0.478201061,35.54472,42.36869522431224,6270.0
2004.0,mar,-0.450483024,51.02956,45.80288559801924,1910.0
2004.0,mda,-0.070556797,39.40689,42.85217353223264,771.0
2004.0,mdg,-1.239044309,46.70102,45.87200002764373,271.0
2004.0,mex,1.123673201,,41.73755847197546,7720.0
2004.0,mkd,0.070015997,44.79825,43.740584988558595,2750.0
2004.0,mmr,-1.3467301130000002,,46.21710632038483,
2004.0,mng,-0.926551521,52.1805,47.04189670503169,942.0
2004.0,moz,-1.447850823,,47.49897214929599,296.0
2004.0,mrt,-2.012486696,,45.32290921844871,656.0
2004.0,mus,-0.402144998,39.93199,45.999350200742604,5030.0
2004.0,mys,1.016829729,40.08099,41.96178072793119,5370.0
2004.0,nam,-0.7980673309999999,,45.403771593277995,3540.0
2004.0,nga,-2.546408176,,48.40428183808233,798.0
2004.0,nic,-0.844058752,,45.79563809206795,1130.0
2004.0,nld,1.191519022,36.3605,40.97281475398177,38400.0
2004.0,nor,0.804089665,36.62731,46.365781764934795,64500.0
2004.0,nzl,0.369796902,36.45333,41.81329283805887,27000.0
2004.0,omn,-0.464367986,48.97506,48.242002924998864,12100.0
2004.0,pak,-0.757885635,,47.09788756203328,656.0
2004.0,pan,0.111879811,42.54969000000001,43.47364990565353,4370.0
2004.0,per,-0.526296973,54.25661,47.312696621473464,2710.0
2004.0,phl,0.08225441,,42.42635414224361,1170.0
2004.0,png,-1.892443419,,47.27240483568549,795.0
2004.0,pol,1.120813727,40.44919,40.70698057968854,7680.0
2004.0,prk,0.6725222470000001,,43.986753469193694,
2004.0,prt,0.7383666040000001,39.44348,41.56339193280121,18100.0
2004.0,pry,-0.441151589,,45.54957201644419,1480.0
2004.0,qat,,50.40968,47.44152567809432,
2004.0,rus,0.726361096,40.96183,45.3435677346486,4990.0
2004.0,sau,0.677549183,,47.471506255327064,12800.0
2004.0,sdn,-1.890010118,,48.211678523189924,641.0
2004.0,sen,-0.820464492,,46.23885105056279,752.0
2004.0,sgp,1.7291704419999998,37.6823,41.3352001338225,27600.0
2004.0,slv,-0.011885365,,44.75248200113433,2730.0
2004.0,srb,,,,
2004.0,svk,1.406814814,37.63495,40.21525423242485,10700.0
2004.0,svn,1.59974122,36.93734,39.405496012104,17200.0
2004.0,swe,2.057816029,,38.7841820473242,39900.0
2004.0,syr,-0.558064163,48.68699,47.39177242469068,1540.0
2004.0,tgo,-0.8034977320000001,,47.57967136854044,387.0
2004.0,tha,0.557722688,,42.157887836953726,2590.0
2004.0,tkm,-0.926808774,,45.40848440062129,1530.0
2004.0,tto,0.138730988,,45.691769858448374,11800.0
2004.0,tun,-0.007207598000000002,,45.566246342339184,3120.0
2004.0,tur,0.363958448,47.43061,43.24866999420947,6670.0
2004.0,tza,-1.281221628,50.7881,47.59173819951045,359.0
2004.0,ukr,0.795110345,41.40638,42.20303172092847,1770.0
2004.0,ury,0.069154494,47.26519,44.04423736587245,4860.0
2004.0,usa,1.7738261219999998,39.70507,39.75694964826436,43300.0
2004.0,uzb,-0.372773767,,46.52134220381095,517.0
2004.0,ven,0.115641668,,46.735536442526026,5020.0
2004.0,vnm,-0.556411624,,45.17756438384242,658.0
2004.0,wld,,,,
2004.0,yem,-1.918670535,49.27221,47.97546696081276,809.0
2004.0,zaf,0.29693985,47.14728,43.99318812538998,5030.0
2004.0,zmb,-0.7368604540000001,,46.62005075404632,610.0
2004.0,zwe,,,46.170470182031536,
2005.0,ago,-2.010849237,,48.33425077622972,1710.0
2005.0,alb,-0.2296931,48.53479,44.60745024820085,2620.0
2005.0,are,0.085772388,,46.47285754231842,43500.0
2005.0,arg,0.17641606899999998,,44.89106068952096,4740.0
2005.0,aus,-0.165907264,,44.24808822280064,34000.0
2005.0,aut,1.707282424,35.95857,39.32037614049521,37100.0
2005.0,aze,-0.914450943,52.84186,47.32608126792788,1580.0
2005.0,bel,1.296290398,39.67366,41.03019375134244,36000.0
2005.0,bgd,-0.901804388,,45.84495953669774,421.0
2005.0,bgr,0.44867605,40.07875,43.45864472501502,3730.0
2005.0,bhr,,,44.09296035080259,
2005.0,bih,0.547471642,,43.22191990962224,2820.0
2005.0,blr,0.788798571,,43.18352193803587,3130.0
2005.0,bol,-0.7510660290000001,,46.68679013289381,1020.0
2005.0,bra,0.598186672,48.50018,43.49766006402119,4740.0
2005.0,bwa,-0.915632486,51.35506,46.95886326793127,5290.0
2005.0,can,0.844146132,38.39265,40.937839602672476,35100.0
2005.0,che,1.973766327,,39.256299088181045,51700.0
2005.0,chl,-0.177488908,50.32172,46.43449394919251,7610.0
2005.0,chn,0.783409595,39.85654,41.43899958674791,1730.0
2005.0,civ,-1.265199184,,48.723538083411256,941.0
2005.0,cmr,-1.741289496,,48.15879524732091,915.0
2005.0,cog,-1.764556885,,48.28983960610688,1720.0
2005.0,col,0.199354947,46.53013,45.128821416194846,3390.0
2005.0,cri,0.06654107599999999,,43.02781602762944,4620.0
2005.0,cub,-0.725793004,,44.214288311196526,3780.0
2005.0,cyp,0.480992615,36.42365,41.14153561115834,22400.0
2005.0,cze,1.590930343,30.2315,39.297883237639816,12700.0
2005.0,deu,2.055971146,,38.74531394366564,33500.0
2005.0,dnk,1.371522069,32.85596,39.92384644328968,47500.0
2005.0,dom,-0.032799065,,43.85957093237656,3640.0
2005.0,dza,-0.716498256,,47.6737295214414,3040.0
2005.0,ecu,-1.023060918,49.09739,47.40468975802784,3010.0
2005.0,egy,-0.065639295,52.46049,45.48973741253779,1250.0
2005.0,esp,1.119413257,38.41077,40.51947068559744,26100.0
2005.0,est,0.788918316,34.832840000000004,41.54455020025972,10300.0
2005.0,eth,-1.15256834,47.54931,47.755062060399325,160.0
2005.0,fin,1.777522445,34.04955,38.835026461314456,37300.0
2005.0,fra,1.5021750930000002,37.25847,39.49263819678558,33800.0
2005.0,gab,-1.90030086,,47.92339104539833,6280.0
2005.0,gbr,1.6397523880000002,36.78416,39.75502634842475,38500.0
2005.0,geo,-0.09997718,47.41632,44.991954447602566,1470.0
2005.0,gha,-1.289100766,,48.982839630615864,502.0
2005.0,gin,-1.731536865,,47.780723883533476,307.0
2005.0,grc,0.33704835200000005,44.13147,43.31661984262345,21600.0
2005.0,gtm,-0.184424028,,45.350294918257504,2150.0
2005.0,hnd,-0.672281742,,45.75377868624675,1400.0
